order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_value,payment_type,review_score,is_satisfied,customer_id,order_status,delivery_days,purchase_month,customer_state,customer_city,seller_state,category_english
0036757472ece3dde52fd4bfd929c90e,1,4c1bbc12438daec98a77243c2bf7a3ba,7c67e1448b00f6e969d365cea6b010ab,2018-08-0815:10:11,136.99,66.04,moveis_escritorio,24,985,1,15475,81,7,83,203.03,debit_card,2.0,0.0,ea477083e770db0655938e79149f8c24,delivered,20.0,2018-07,SP,bauru,SP,office_furniture
0036887767dea4bd43b1a88cd0d9477a,1,3a264b078bf20e98f315ff65c23fa263,46dc3b2cc0980fb8ec44634e21d2718e,2017-10-1901:07:30,399.99,23.64,brinquedos,35,478,2,8100,30,36,46,423.63,credit_card,5.0,1.0,43bb6f9650ab2a7e6ef1c93168c4cfcf,delivered,10.0,2017-10,MG,belo horizonte,RJ,toys
003822434f91204da0a51fe4cf2aba18,1,99e71b776debf2f01a69dce207e3e4f8,c54679b132454625907c773d273d4126,2018-06-2102:30:28,69.0,18.58,perfumaria,52,1891,1,250,16,10,11,175.16,boleto,5.0,1.0,327679cc34d41d4c48ee5e55246aa6d6,delivered,5.0,2018-06,RJ,rio de janeiro,SP,perfumery
003822434f91204da0a51fe4cf2aba18,2,99e71b776debf2f01a69dce207e3e4f8,c54679b132454625907c773d273d4126,2018-06-2102:30:28,69.0,18.58,perfumaria,52,1891,1,250,16,10,11,175.16,boleto,5.0,1.0,327679cc34d41d4c48ee5e55246aa6d6,delivered,5.0,2018-06,RJ,rio de janeiro,SP,perfumery
0039500db36d50d7d0bfaf23723550f3,1,62984ea1bba7fcea1f5b57084d3bf885,c3cfdc648177fdbbbb35635a37472c53,2018-07-1010:51:09,169.9,33.33,esporte_lazer,42,190,1,1092,30,26,22,203.23,credit_card,5.0,1.0,90bd9911aed064dfc625750fbd83ebca,delivered,14.0,2018-07,AL,maceio,PR,sports_leisure
003a7f59d7e08a9c61d9e2881fe6459c,1,a4d286543a67e29c930c99cbd7a55a8f,b410bdd36d5db7a65dcd42b7ead933b8,2018-08-2211:49:46,119.0,15.28,utilidades_domesticas,35,465,1,700,28,19,26,134.28,credit_card,5.0,1.0,f7838e5eeb3271df42376952e651e403,delivered,8.0,2018-08,DF,brasilia,GO,housewares
003cc6161d7a2593f2525cce0c330d32,1,fadc89c2a60ff96b18827644074dfd70,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-08-0720:04:14,85.0,12.9,utilidades_domesticas,52,827,1,1800,30,30,30,97.9,credit_card,5.0,1.0,7d9802889236ab8fc541bfb438978cd7,delivered,3.0,2018-08,SP,sao paulo,SP,housewares
003d804eef0e1b856881cd18e0cc0d4c,1,41402af2a88247152583bb812ba235dd,4869f7a5dfa277a7dca6462dcf3b52b2,2017-11-2712:15:18,277.0,35.74,relogios_presentes,53,486,2,533,20,8,11,312.74,credit_card,4.0,1.0,1c1bfb2cd4aa789067295941c42120ff,delivered,45.0,2017-11,MA,imperatriz,SP,watches_gifts
003d9fc84ad902adf2265248b5ffe1a4,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-08-2219:35:22,66.99,27.75,beleza_saude,50,1257,1,350,19,12,13,94.74,credit_card,4.0,1.0,8c66482ec333eae596c93a9131981a9a,delivered,7.0,2018-08,SP,sao paulo,MA,health_beauty
003edccf16bc5ec447f592913b3df2b4,1,500870614ddcf5bd84f7d26861026c8a,ef506c96320abeedfb894c34db06f478,2018-07-1210:15:21,14.0,50.85,telefonia,58,434,3,217,18,4,13,64.85,credit_card,5.0,1.0,ab3642244247c0c638253fe68ee4c345,delivered,26.0,2018-07,MA,vitoria do mearim,SP,telephony
00404fa7a687c8c44ca69d42695aae73,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018-05-1504:31:26,99.9,0.0,relogios_presentes,33,523,3,584,16,11,13,99.9,boleto,5.0,1.0,0c34c39c897304ff49eeade3059c4c60,delivered,10.0,2018-05,SP,sao paulo,SP,watches_gifts
0040a56893444cb56cba7cfe2225e34e,1,3f14d740544f37ece8a9e7bc8349797e,f457c46070d02cadd8a68551231220dd,2018-01-2900:15:10,84.9,34.39,informatica_acessorios,44,655,1,321,19,14,13,119.29,credit_card,2.0,0.0,74454d0e51e0eeaaaa9b7b135469c420,delivered,22.0,2018-01,BA,salvador,PR,computers_accessories
0044c6f6d22dd280534344177c81b989,1,01cf56cd6138b926a4802d16fc304149,06e5eefc71ec47ae763c5c6f8db7064f,2018-05-2317:15:37,179.93,16.14,eletronicos,43,3023,6,100,16,16,16,196.07,credit_card,4.0,1.0,24436139c80a4ae51c0e3a98469ed7d4,delivered,17.0,2018-05,SP,sao paulo,RS,electronics
0045e3085f083f0f38d24bb3f22e6593,1,9545d45c37449ccbc376de3a04c66e71,431af27f296bc6519d890aa5a05fdb11,2017-08-1707:15:16,116.9,13.84,beleza_saude,39,1749,1,1350,27,9,18,130.74,credit_card,5.0,1.0,eb729faa993caad20442243265804a7c,delivered,19.0,2017-08,SP,sao jose dos campos,SP,health_beauty
0046176ff0dbc2a178b7885355dfbb71,1,19f0917ba5781b978298ffcd9ae225c1,43f8c9950d11ecd03a0304a49e010da6,2018-06-0619:35:18,121.99,15.73,consoles_games,38,41,1,150,20,3,18,137.72,credit_card,5.0,1.0,6cae94f1f58ab679c23ceb753967c9bf,delivered,5.0,2018-05,MG,nova lima,SP,consoles_games
00471463a6106056c1a2a809f70de640,1,9df0e8a7eef2a38b74e6d5c0e224b11f,7c67e1448b00f6e969d365cea6b010ab,2017-10-0322:46:14,179.99,85.97,moveis_decoracao,31,635,1,28600,41,43,91,265.96,credit_card,5.0,1.0,fcad74a7e0dff27c33e36cbd78280bf9,delivered,20.0,2017-09,DF,brasilia,SP,furniture_decor
004b62108b876867938746ad3154167f,1,c589625c8ccc7bfd2e8f1fb041e24c4a,c70c1b0d8ca86052f45a432a38b73958,2018-07-1005:31:03,110.32,8.03,beleza_saude,60,919,1,150,22,3,15,118.35,boleto,5.0,1.0,7ddb7e4242fcc518842aade22f5bee4d,delivered,8.0,2018-07,SP,sao paulo,SP,health_beauty
004ba47bb589cdbc485e6025bd6d3c81,1,8c5876b1c7768217964f353bc7e64393,0db783cfcd3b73998abc6e10e59a102f,2017-12-2920:48:10,49.0,11.85,telefonia,61,440,1,250,18,3,28,60.85,credit_card,5.0,1.0,ab30bf72cae845f3814c7baa50ca549a,delivered,3.0,2017-12,SP,santa fe do sul,SP,telephony
004d76fef3dd46eb4f70da049c8d1f93,1,28a652ff04e43c1bc57937a9f8770f9b,3d871de0142ce09b7081e2b9d1733cb1,2017-12-2711:10:33,120.0,27.39,papelaria,55,264,4,7700,28,55,37,147.39,boleto,5.0,1.0,e600c255f682a86dfd0c57d3b1d7417b,delivered,6.0,2017-12,SP,matao,SP,stationery
004fb5e6f90a178dc74ad2b016649249,1,601a360bd2a916ecef0e88de72a6531a,7a67c85e85bb2ce8582c35f2203ad736,2017-06-1510:02:38,129.99,13.93,cool_stuff,33,897,1,1600,42,25,15,143.92,credit_card,5.0,1.0,176a76443d14508cc976f1d84a44921d,delivered,5.0,2017-06,SP,ourinhos,SP,cool_stuff
005059edee63c8c708ba61910793b31b,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2018-02-1218:30:33,92.0,17.89,cama_mesa_banho,55,312,1,1550,44,14,34,219.78,credit_card,3.0,0.0,d3b3960bebb0ff8c6edb75c8edd39212,delivered,14.0,2018-02,RJ,porto real,SP,bed_bath_table
00526a9d4ebde463baee25f386963ddc,1,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-1422:15:22,33.89,8.4,alimentos,49,740,1,388,16,16,14,169.16,credit_card,1.0,0.0,5848ef3f994e18c5121d291e0daedc81,delivered,8.0,2018-08,SP,ferraz de vasconcelos,SP,food
00526a9d4ebde463baee25f386963ddc,3,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-1422:15:22,33.89,8.4,alimentos,49,740,1,388,16,16,14,169.16,credit_card,1.0,0.0,5848ef3f994e18c5121d291e0daedc81,delivered,8.0,2018-08,SP,ferraz de vasconcelos,SP,food
00526a9d4ebde463baee25f386963ddc,4,0c4a0f8ab44f9acd2d04e7024f9ba362,7210cd29727d674c00741e5e387b3ccd,2018-08-1422:15:22,33.89,8.4,alimentos,49,740,1,388,16,16,14,169.16,credit_card,1.0,0.0,5848ef3f994e18c5121d291e0daedc81,delivered,8.0,2018-08,SP,ferraz de vasconcelos,SP,food
0057199db02d1a5ef41bacbf41f8f63b,1,41eee23c25f7a574dfaf8d5c151dbb12,e5a3438891c0bfdb9394643f95273d8e,2018-01-2509:07:51,20.3,16.79,unknown,52,603,1,200,16,2,11,37.09,boleto,4.0,1.0,c664dc5de5b5f4184bc4ca0285b9f8fe,delivered,19.0,2018-01,MT,sinop,SP,unknown
00571ded73b3c061925584feab0db425,2,8695c431b31927efef5343e675f279e7,fe2032dab1a61af8794248c8196565c9,2017-05-2521:10:16,179.9,15.01,perfumaria,57,287,1,450,23,8,15,389.82,credit_card,5.0,1.0,3c628393675b42c6b5ef89461f68ecef,delivered,11.0,2017-05,MG,belo horizonte,SP,perfumery
005997dca4c1fc45066d0a03d54a6469,1,2948658cb6abc82847412be7201bfc4c,955fee9216a65b617aa5c0531780ce60,2018-04-1618:15:20,120.0,13.75,beleza_saude,59,1030,5,3500,36,25,21,133.75,credit_card,5.0,1.0,c5b44be122ce413a4517716ad9dd072e,delivered,3.0,2018-04,SP,praia grande,SP,health_beauty
005b49de51a4e006055e8487a50ad8e4,1,381169576b9f3c083a1c3261da161a3b,8c16d1f32a54d92897cc437244442e1b,2017-04-1313:50:09,46.86,14.52,informatica_acessorios,43,677,2,225,25,9,29,61.38,credit_card,5.0,1.0,366c88e3ee5ed365c8529a9639c8b91c,delivered,18.0,2017-04,RS,bage,SC,computers_accessories
005cad6157eadc7f1f09917607f1704a,1,7e97894cc00196a56d6ec315c68b2353,7008613ea464bad5cb9b83456e1e6a8f,2017-04-2016:45:13,96.0,14.84,esporte_lazer,20,420,4,3300,78,20,38,110.84,credit_card,5.0,1.0,3c3472f5efc17888458e428b0b9eeef3,delivered,17.0,2017-04,SP,sao bernardo do campo,SC,sports_leisure
005d9a5423d47281ac463a968b3936fb,1,fb7a100ec8c7b34f60cec22b1a9a10e0,d98eec89afa3380e14463da2aabaea72,2017-10-2412:28:16,49.99,18.12,brinquedos,58,321,2,150,16,16,16,145.26,credit_card,1.0,0.0,a2be07c22a9d2071f65b6770e47f540b,delivered,9.0,2017-10,SP,sao jose do rio pardo,RS,toys
00602f25bffa1dcfb71e202fbf9824fb,1,32a8448d1612773bcfd0c5a8dd235e4e,86ccac0b835037332a596a33b6949ee1,2017-11-0802:31:17,39.9,54.02,relogios_presentes,60,362,5,700,24,5,24,93.92,boleto,5.0,1.0,d91dc5b08f5bb5e181a878580f4ec576,delivered,26.0,2017-11,PA,belem,SC,watches_gifts
006127b8b9a1681a982313ed7129c3c0,1,f819f0c84a64f02d3a5606ca95edd272,7d13fca15225358621be4086e1eb0964,2018-03-1502:30:23,540.0,16.22,relogios_presentes,59,452,1,710,19,13,14,556.22,boleto,5.0,1.0,1aac2b5adf8aec2c00fe67d06aa8ebc2,delivered,12.0,2018-03,SP,sao paulo,SP,watches_gifts
006557c3221c1fcd02b0106343ab357b,1,7d187801885842645486f00fb166f378,d91fb3b7d041e83b64a00a3edfb37e4f,2018-03-0114:51:13,14.9,8.27,eletrodomesticos,60,341,1,150,20,13,12,23.17,credit_card,5.0,1.0,ca9e43d2589e04a0608d8989d5c5452d,delivered,7.0,2018-02,SP,sao paulo,SP,home_appliances
00664284de7a3470d22931ed78615ee4,1,205604b962ebdae1c924e0d14e6e8ac1,1b938a7ec6ac5061a66a3766e0e75f90,2017-09-2813:30:11,43.9,11.85,moveis_cozinha_area_de_servico_jantar_e_jardim,42,121,1,3875,95,22,22,55.75,credit_card,4.0,1.0,cc0f43bd4e0f3ed1a2165365d26029ae,delivered,9.0,2017-09,SP,sao paulo,SP,kitchen_dining_laundry_garden_furniture
0068468c453d28c8ef3fd089e50a5847,1,2f763ba79d9cd987b2034aac7ceffe06,822bad9bc42b51213ba522fe87b7ab5d,2017-11-3000:52:42,469.0,20.85,eletronicos,45,1198,2,595,8,6,6,489.85,credit_card,5.0,1.0,6460086b02eadee2bb54c83af13698b0,delivered,19.0,2017-11,RJ,nova iguacu,SC,electronics
00685d31ae12e47470ba5c18ba74f22c,1,71bdf1a4d18c3cd68f108547f0b4cd1c,6fc26fe110feebd80a433e1f012a84f9,2017-08-3121:55:16,59.0,16.17,moveis_decoracao,62,1699,1,700,60,11,11,75.17,credit_card,1.0,0.0,eac2fb60d3f12675772fa03f9d8f8ddb,delivered,37.0,2017-08,RS,espumoso,SP,furniture_decor
0068c109948b9a1dfb8530d1978acef3,2,525f8fbde09c9bf777025c3141fbbc6e,8b321bb669392f5163d04c59e235e066,2018-01-3002:53:04,35.9,15.79,climatizacao,52,346,3,250,22,11,16,103.38,boleto,1.0,0.0,34417388de13fbcd12cfcbd9d1b8dfbd,delivered,16.0,2018-01,MT,cuiaba,SP,air_conditioning
006c42f310102c1910b3c5793ce5fc34,1,b20004b530789d5db586f589da0ef3e3,afa6714acee029b2dfdf357e5579cc03,2018-08-0816:24:34,229.99,20.8,brinquedos,48,804,2,800,36,31,26,250.79,credit_card,5.0,1.0,d63e92aea6fb367972e3cc4f232a1976,delivered,9.0,2018-08,PR,curitiba,SP,toys
