order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,payment_value,payment_type,review_score,is_satisfied,customer_id,order_status,delivery_days,purchase_month,customer_state,customer_city,seller_state,category_english
001ac194d4a326a6fa99b581e9a3d963,1,dbaee28f4ee64465838a229582d77520,ffc470761de7d0232558ba5e786e57b7,2018-07-1002:51:10,54.0,8.54,construcao_ferramentas_construcao,58,1178,2,418,19,6,13,62.54,boleto,5.0,1.0,f4f17ada91ef010cbde3892ae54e625f,delivered,8.0,2018-07,SP,cubatao,SP,construction_tools_construction
001b76dd48a5b1eee3e87778daa40df8,1,dbb67791e405873b259e4656bf971246,9c0e69c7bf2619675bbadf47b43f655a,2018-04-0217:50:17,81.99,13.01,informatica_acessorios,32,321,1,207,17,12,13,95.0,credit_card,5.0,1.0,a62843b08086d1629415a203a7fd419d,delivered,11.0,2018-03,SP,santa salete,SP,computers_accessories
001c85b5f68d2be0cb0797afc9e8ce9a,1,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2017-11-2922:38:47,99.0,13.71,cama_mesa_banho,55,312,1,1550,44,14,34,112.71,credit_card,2.0,0.0,48ed31e735f1c420ed6ca3637b7c744d,delivered,27.0,2017-11,SP,sao paulo,SP,bed_bath_table
001d8f0e34a38c37f7dba2a37d4eba8b,1,e67307ff0f15ade43fcb6e670be7a74c,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-05-1817:35:11,18.99,7.78,beleza_saude,47,1474,3,150,43,13,14,53.54,credit_card,1.0,0.0,d987da9fb4086ab7c2c0f83963cd6722,delivered,11.0,2017-05,SP,sao paulo,SP,health_beauty
001daeb0eddc45b999bad0801ad9d273,1,30c01cc81c9eb80469371743813789cc,f45122a9ab94eb4f3f8953578bc0c560,2017-05-2502:15:20,38.33,16.79,pet_shop,59,732,4,300,16,16,16,55.12,boleto,5.0,1.0,3ba02060e681d361d603d5f7ef0a730b,delivered,21.0,2017-05,BA,itapicuru,SP,pet_shop
001dbc16dc51075e987543d23a0507c7,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,2017-02-0113:17:57,69.9,18.0,cama_mesa_banho,58,689,1,950,45,15,35,87.9,credit_card,5.0,1.0,698a74f33469466fa4172e829505d1c6,delivered,15.0,2017-01,MG,santos dumont,SP,bed_bath_table
0020a222f55eb79a372d0efee3cca688,1,e19ddcc85537b41f22116c8d5425ef46,8a32e327fe2c1b3511609d81aaf9f042,2017-08-2103:03:44,29.99,15.1,moveis_decoracao,48,519,3,700,26,8,22,45.09,credit_card,5.0,1.0,0c45155afd8ff99622c40824057f9b34,delivered,9.0,2017-08,RJ,volta redonda,SP,furniture_decor
002175704e8b209f61b9ad5cfd92b60e,1,e6b6e13cf71449a457269f425b89dc74,b2ba3715d723d245138f291a6fe42594,2018-04-2612:30:57,109.9,13.21,audio,38,2887,1,588,19,14,17,123.11,credit_card,4.0,1.0,a562db3c7cb9a68947debd30879b491e,delivered,10.0,2018-04,SP,araraquara,SP,audio
00229e4e43f7a7e0b9dd819ad43268d3,1,13fcfc313dfb2217e5ee3000a702f9ef,c3cfdc648177fdbbbb35635a37472c53,2018-04-1016:50:11,74.9,16.49,esporte_lazer,54,1552,1,450,36,18,18,91.39,credit_card,5.0,1.0,655418b3cc52d17ccb5b4330a7f03197,delivered,5.0,2018-03,SP,sao bernardo do campo,PR,sports_leisure
0025081dcf9330f9a5052ae82c6ce396,1,4e3f399366b0047a572b6682f9bb166e,5f3ae9136c875522250f8184f253413a,2018-04-0216:35:20,14.95,18.23,livros_tecnicos,28,1313,1,300,23,2,16,33.18,credit_card,5.0,1.0,7e6fefa11d6a2c832593264f69df9de3,delivered,9.0,2018-03,MG,governador valadares,SP,books_technical
00254baeb6c932b0a8aeead91fbd02b5,1,18901878788fec7ddc55e64d1ace8187,e8b4225284fbb02d16f200513f1f395d,2018-05-1422:14:46,149.9,43.11,bebes,38,471,2,8250,44,32,35,193.01,credit_card,5.0,1.0,ce0421a97232c2a1194cdb66cd3ebb9d,delivered,21.0,2018-05,CE,fortaleza,SP,baby
00259a44fcad3fc0474329e925d14fc3,1,0c4d0a08f95c7b7dc5dc7402bfdafd4c,9f505651f4a6abe901a56cdc21508025,2018-01-0317:59:35,19.99,14.1,informatica_acessorios,49,409,3,300,16,6,17,34.09,credit_card,4.0,1.0,7715f80f77f2ebf4583f97a0a6a7548b,delivered,7.0,2017-12,MG,belo horizonte,SP,computers_accessories
002611a77fe03d076285fd4ca95db77c,1,fe077ec80df6b4ee60bb4498d5ab1962,87142160b41353c4e5fca2360caf6f92,2018-03-0702:49:09,135.0,21.75,informatica_acessorios,56,195,1,200,16,15,15,156.75,boleto,4.0,1.0,2b6cb6a4852a866c3b71dcbc7c5a2fce,delivered,23.0,2018-02,DF,brasilia,RS,computers_accessories
002691433f09002ac9ca0c4e8dbb8ead,1,430d215740da7fdda91cc938f8fd92f6,0887a9f087bcd5d9f6642b52f897fc6c,2017-02-0621:18:03,104.0,16.43,telefonia,50,2641,8,260,19,7,13,120.43,credit_card,5.0,1.0,630b8c2f4134e83812d827e8006caa85,delivered,4.0,2017-02,RS,porto alegre,SP,telephony
0026a368634b6e6f34f33b1499773a30,1,892832da5b05b0f54578e1f14f193c22,12b9676b00f60f3b700e83af21824c0e,2017-11-1021:26:45,149.0,15.8,cool_stuff,53,270,1,1000,33,44,19,164.8,credit_card,4.0,1.0,66b8528f2144c6cf919795323c4d43fb,delivered,11.0,2017-10,SP,sao paulo,RS,cool_stuff
00275bce676303c3bfd7292aefdfa223,1,6490b9f63b0b595e1c1402b46b0f50ad,99eaacc9e6046db1c82b163c5f84869f,2017-12-0403:32:47,279.9,13.46,telefonia,24,820,1,300,18,10,13,293.36,boleto,5.0,1.0,a12427487c970a4a75dbeb5884f126a8,delivered,9.0,2017-11,SP,sao paulo,SP,telephony
00276d5c3491fbf55305e26891040df9,1,71c89e9d8fa274b017279aa322cd0e19,8f78f0903005064036736c7173a5c2ed,2018-02-2711:55:57,44.9,23.22,moveis_decoracao,52,1213,3,2750,70,5,15,68.12,credit_card,4.0,1.0,54686c41e86854e35879efbd1c2cab1b,delivered,31.0,2018-02,PR,cambe,MG,furniture_decor
002834535f7a609a5c68266f173fa59e,1,df3655ac9aa8c6cbfa63bdd8d3b09c50,ea8482cd71df3c1969d7b9473ff13abc,2018-07-2617:44:36,37.99,19.18,telefonia,58,549,3,300,17,4,12,57.17,boleto,5.0,1.0,89a6b1bfbe1b366503995b8df4c49450,delivered,18.0,2018-07,PE,recife,SP,telephony
0028de0ca693a1bb26448916a81105cc,1,059344baebbeaa42fa9f2bbe11b1583e,955fee9216a65b617aa5c0531780ce60,2018-08-2103:35:17,29.99,15.31,construcao_ferramentas_iluminacao,55,1548,4,1400,24,15,38,45.3,boleto,4.0,1.0,4b4773853bbbc435ddddd51bd6c6a002,delivered,13.0,2018-08,RS,canoas,SP,construction_tools_lights
002955b0acc63d04f6724a31967e82bd,1,d9bdf643d95cb89844c0da1a0df1d16e,058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-2215:51:31,120.0,15.59,perfumaria,39,572,1,475,20,9,14,135.59,credit_card,5.0,1.0,accb4b4ad075d07a833eacca116071c7,delivered,8.0,2017-12,MG,manhuacu,SP,perfumery
0029f17cf0e7640c5cb6825af681303f,1,01c666c82f414c762ad21bffa56e8b49,d3dcf0604eabf0224fbd5948b5e02f69,2018-05-0812:14:52,94.9,18.54,brinquedos,55,242,2,50,25,11,15,113.44,credit_card,5.0,1.0,687223424c00a708c168301ebb8d16ef,delivered,8.0,2018-05,PR,umuarama,SP,toys
002b430ff89b3a24c31a1170acbbedea,1,cc47c0863559499f01b4cad750929d10,7a67c85e85bb2ce8582c35f2203ad736,2017-06-2622:10:14,199.99,65.56,cool_stuff,33,604,1,2050,40,40,30,265.55,credit_card,5.0,1.0,8d69dbf0f4dcb6c90367e0877ae94732,delivered,8.0,2017-06,MG,ituiutaba,SP,cool_stuff
002b4e6fa42cd4a22cc86abc18fe9c05,1,a6f449f6257f26e556013151cee46b4b,b1a81260566c1bac3114a6d124413f27,2018-03-1510:35:37,99.9,19.67,papelaria,57,1470,3,700,20,50,40,119.57,credit_card,5.0,1.0,a5fd6dd86d703cedc9ab6be3dba12816,delivered,8.0,2018-03,SP,sao paulo,RS,stationery
002c9def9c9b951b1bec6d50753c9891,2,2d9ff06c8870a518f5f6909774e140fb,00720abe85ba0859807595bbf045a33b,2018-05-2117:32:03,78.0,8.9,utilidades_domesticas,44,543,3,950,25,10,36,173.8,credit_card,4.0,1.0,06cf02bf583b05fd91bc8eec0f1b4c3f,delivered,3.0,2018-05,SP,sao paulo,SP,housewares
002d040018d12a3853c059f7f23ab5b1,1,97c58626cc3e15d514d2095f69650220,fe2032dab1a61af8794248c8196565c9,2017-11-2703:47:23,155.0,14.84,perfumaria,38,242,1,429,20,12,14,169.84,boleto,3.0,0.0,d7a77284d0a56f6b1ecb8c344b60d3e4,delivered,7.0,2017-11,PR,pinhais,SP,perfumery
002f16b7bc4530031b7d90f791b12d8a,1,d54c5b81fc2b38707588dd4eddc7c594,0241d4d5d36f10f80c644447315af0bd,2018-07-0417:11:12,249.9,34.23,moveis_decoracao,59,455,1,7850,52,18,35,284.13,debit_card,5.0,1.0,1eeffe21744883fbf61fbf138dbb8eee,delivered,4.0,2018-07,SP,sao paulo,PR,furniture_decor
002f19a65a2ddd70a090297872e6d64e,1,9eae06d51aaa383b2bed5547a19d581c,1835b56ce799e6a4dc4eddc053f04066,2018-03-2713:15:27,53.98,23.31,cama_mesa_banho,52,337,1,800,16,10,16,77.29,voucher,3.0,0.0,7fa80efb1ef15ca4104627910c29791c,shipped,,2018-03,BA,camacari,SP,bed_bath_table
002f98c0f7efd42638ed6100ca699b42,2,880be32f4db1d9f6e2bec38fb6ac23ab,fa40cc5b934574b62717c68f3d678b6d,2017-08-1009:30:15,44.9,7.16,brinquedos,45,589,4,200,16,7,11,93.62,credit_card,5.0,1.0,75fd1fb0bb511fc71ac2b2649c02b21b,delivered,3.0,2017-08,RS,porto alegre,SP,toys
0030d783f979fbc5981e75613b057344,1,ae27a5524edb2c8dc4656c670f458fb7,8e6cc767478edae941d9bd9eb778d77a,2017-11-2923:13:38,60.6,17.67,utilidades_domesticas,58,364,1,1000,40,28,28,78.27,credit_card,1.0,0.0,84ddc138522822dfb51b603c2f466a18,delivered,42.0,2017-11,RJ,rio de janeiro,MG,housewares
00310b0c75bb13015ec4d82d341865a4,1,c8e7c2ef329fcda4a233e7e2f8bb8b7d,a2deecd5398f5df4987110c80a1972a3,2018-08-1715:04:25,39.9,15.38,utilidades_domesticas,58,1245,1,200,16,12,11,55.28,credit_card,1.0,0.0,0dad07848c618cc5a4679a1bfe1db8d2,canceled,,2018-08,MG,belo horizonte,SP,housewares
00324b3eda39ba5ecce3945823e3594c,1,54e5063e43f27f747d592eb24e913150,0dd184061fb0eaa7ca37932c68ab91c5,2018-04-1709:12:11,76.0,34.07,industria_comercio_e_negocios,51,1136,3,3950,16,103,25,110.07,boleto,5.0,1.0,cbde8134b8a718381d08167dfc58ec8c,delivered,23.0,2018-04,PR,toledo,SP,industry_commerce_and_business
00337fe25a3780b3424d9ad7c5a4b35e,2,13944d17b257432717fd260e69853140,cfb1a033743668a192316f3c6d1d2671,2017-09-2917:50:16,59.9,9.94,cama_mesa_banho,48,203,1,400,35,5,24,139.68,credit_card,5.0,1.0,4b1b5c848616a4b5fa9d76cb1d12067b,delivered,1.0,2017-09,SP,sao paulo,SP,bed_bath_table
003423b755b562962a6225a8de40d12e,1,84904413b82eee333a3f79137e8d197e,23c38debaffe4a25a30fdbd9b586a13f,2018-07-1804:25:09,232.75,28.58,ferramentas_jardim,60,1799,3,1600,18,22,17,261.33,boleto,3.0,0.0,18f1bb6325d50619d5c13b7a25b869fd,delivered,16.0,2018-07,BA,medeiros neto,SP,garden_tools
00345f338696283410b7977d2e3efc89,1,0f2fd0a589cb7849c1dbedbd4109c2f8,516e7738bd8f735ac19a010ee5450d8d,2018-08-2315:11:40,48.9,18.44,beleza_saude,46,509,1,870,19,17,15,67.34,credit_card,5.0,1.0,3f9d223f86d2f243dd5a85fdc286c62a,delivered,10.0,2018-08,SP,mogi-guacu,RJ,health_beauty
0035c0b07126fe9c24a325216fb96064,1,ec02a5d380128f7a188e9ce8f3ddd832,8444e55c1f13cd5c179851e5ca5ebd00,2017-12-1201:29:45,131.9,18.54,cool_stuff,59,599,2,2275,45,25,18,150.44,credit_card,4.0,1.0,c8c4991d84dbfef1f61c6152486db6d4,delivered,13.0,2017-11,SP,campinas,MG,cool_stuff
00378c6c981f234634c0b9d6128df6dd,1,38fa750a3a3b3204f169c86a3284d387,218d46b86c1881d022bce9c68a7d4b15,2018-02-0819:50:27,41.0,11.85,esporte_lazer,39,1057,1,183,16,18,16,52.85,credit_card,4.0,1.0,f3476df115c5d26bdb6bfb71b5fb66af,delivered,24.0,2018-02,SP,sao paulo,SP,sports_leisure
003a94f778ef8cfd50247c8c1b582257,1,452f66a0f164cac57802e2cea93188ac,f80edd2c5aaa505cc4b0a3b219abf4b8,2018-08-0715:05:14,39.9,18.08,construcao_ferramentas_construcao,43,1009,4,350,16,61,16,57.98,credit_card,1.0,0.0,da108bc410acffb1400cf9caea65a332,delivered,20.0,2018-08,MS,campo grande,SP,construction_tools_construction
003d0634280ff3d1d3a54459349a6899,1,db886bd83f6a076a2caeb7fd02722c35,8e6d7754bc7e0f22c96d255ebda59eba,2018-03-2218:08:43,220.0,8.89,informatica_acessorios,56,186,1,710,33,14,15,228.89,credit_card,3.0,0.0,cca819156e50623e9d3762ebeee308dc,delivered,10.0,2018-03,SP,barueri,SP,computers_accessories
003f201cdd39cdd59b6447cff2195456,1,656e0eca68dcecf6a31b8ececfabe3e8,0b90b6df587eb83608a64ea8b390cf07,2018-03-0517:10:41,85.0,17.03,informatica_acessorios,45,236,1,173,18,13,12,204.06,credit_card,1.0,0.0,e41d728aab3d0dff5fb070f93eb61345,delivered,35.0,2018-02,RJ,rio de janeiro,PR,computers_accessories
003f201cdd39cdd59b6447cff2195456,2,656e0eca68dcecf6a31b8ececfabe3e8,0b90b6df587eb83608a64ea8b390cf07,2018-03-0517:10:41,85.0,17.03,informatica_acessorios,45,236,1,173,18,13,12,204.06,credit_card,1.0,0.0,e41d728aab3d0dff5fb070f93eb61345,delivered,35.0,2018-02,RJ,rio de janeiro,PR,computers_accessories
003f9bcc09427647c4b9d361a523545b,1,4bc3ab2ff016887e619e587a993af3bf,7e93a43ef30c4f03f38b393420bc753a,2018-02-1213:15:37,229.0,9.8,relogios_presentes,44,516,1,500,20,11,15,238.8,credit_card,5.0,1.0,a1a6d4f18deef15fee3ad4b6f36a7ce0,delivered,2.0,2018-02,SP,ribeirao pires,SP,watches_gifts
004157daafa0bc8672e01f00e4f0c04f,1,8b5632d7a4f86bd2f1331355305427e6,624f4ece8da4aafb77699233d480f8ef,2017-05-2513:25:15,189.0,33.91,moveis_decoracao,37,273,1,2850,50,50,16,222.91,credit_card,5.0,1.0,42090a79268b92ced0c591a8e63d57c2,delivered,12.0,2017-05,CE,fortaleza,SP,furniture_decor
00418a49a685c6bb60633291c3fab17a,1,5e21d5cab5d33e770d8150a4ee6117db,6560211a19b47992c3666cc44a7e94c0,2017-10-0920:50:45,49.0,7.78,relogios_presentes,60,312,4,200,16,2,11,56.78,credit_card,1.0,0.0,7d9edced80af5c9503cbf88a9e5f2a3e,delivered,1.0,2017-10,SP,osasco,SP,watches_gifts
004345d16a1ab2c21962992c721c8643,1,d0fb1e667e989933a80444f93da833c0,0be8ff43f22e456b4e0371b2245e4d01,2018-07-1007:31:33,37.9,15.37,utilidades_domesticas,47,390,3,525,18,19,16,53.27,voucher,5.0,1.0,3b723b649feb48f3cfbb9c728efb3d7d,delivered,7.0,2018-07,GO,aguas lindas de goias,SP,housewares
0045f5225a96ef46630701167528fdcb,1,86a11a09edde2267675505fc4d56d9b0,3db66a856d18a9cba7c9241fc5221c50,2018-06-1904:17:48,94.9,15.51,automotivo,53,1209,4,1600,30,30,30,110.41,boleto,5.0,1.0,e3b91047e6ca3f5e8b656750fa3d61b2,delivered,8.0,2018-06,MG,nova serrana,MG,auto
0046e1d57f4c07c8c92ab26be8c3dfc0,1,ff6caf9340512b8bf6d2a2a6df032cfa,38e6dada03429a47197d5d584d793b41,2017-10-0215:49:17,7.79,7.78,unknown,52,603,1,200,16,5,12,15.57,credit_card,5.0,1.0,ae55e228ded796581eccc67045516023,delivered,3.0,2017-09,SP,sao paulo,SP,unknown
00482f2670787292280e0a8153d82467,1,a9c404971d1a5b1cbc2e4070e02731fd,702835e4b785b67a084280efca355756,2017-02-1716:18:07,7.6,10.96,unknown,52,603,1,700,35,14,11,18.56,boleto,5.0,1.0,baa4ed05f22ffb6c4a41b71b699a492c,delivered,1.0,2017-02,MG,juiz de fora,MG,unknown
0049edf42837aa808e03552a62bd2158,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-01-0512:48:10,49.9,17.6,ferramentas_jardim,59,341,2,1750,37,22,40,67.5,credit_card,1.0,0.0,0f3a6d2c22bbdb61d02eb98f4a1e0dfb,delivered,31.0,2017-12,RJ,rio de janeiro,SP,garden_tools
004ca5ae248069d68e8594df8abf6ce0,1,cd71c76f5ab15f51f24fb214fc42d8ab,620c87c171fb2a6dd6e8bb4dec959fc6,2018-06-1418:52:39,159.9,61.18,perfumaria,43,714,1,367,21,15,18,221.08,credit_card,5.0,1.0,576908744ae56c9cf061c40a434e2a24,delivered,9.0,2018-06,PA,belem,RJ,perfumery
004eab0fd8f28adaf8d488976f77febe,1,0c753fe6a58dfa7a27bda5de76e779c3,7586919161935337bf6b6d7ff5779648,2017-08-0815:45:17,21.5,11.98,esporte_lazer,15,1127,1,1338,23,12,14,33.48,credit_card,5.0,1.0,c476ddfbabfa4624603e0b7f8e245057,delivered,1.0,2017-08,RJ,rio de janeiro,RJ,sports_leisure
004f5d8f238e8908e6864b874eda3391,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-0609:29:25,122.99,15.61,unknown,52,603,1,400,20,12,15,138.6,boleto,3.0,0.0,a69c820c317aa348d781a9d6732afc23,delivered,23.0,2018-02,MS,corumba,SP,unknown
